id,title,category,startDate,endDate,venue,address,eventUrl,ticketUrl,source
exa_https://us.trip.com/events/8993588-2025-09-san-francisco-conferences-collection/,San Francisco Conferences: Latest Calendar & Tickets(September Updated) | Trip.com,theatre,2025-09-07T08:33:26.397Z,2025-09-07T08:33:26.397Z,333 Hayes St,,https://us.trip.com/events/8993588-2025-09-san-francisco-conferences-collection/,https://us.trip.com/events/8993588-2025-09-san-francisco-conferences-collection/,exa_fast
exa_https://san-francisco.events/shows/,"SF Theater Shows, Broadway Plays & Musicals 2025/2026",theatre,2025-04-27T07:00:00.000Z,2025-04-27T07:00:00.000Z,Under The Big Top - Santa Clara County Fairgrounds,,https://san-francisco.events/shows/,https://san-francisco.events/shows/,exa_fast
exa_https://san-francisco.events/venue/san-francisco-playhouse/,San Francisco Playhouse Events & Tickets 2025/2026,theatre,2025-05-14T07:00:00.000Z,2025-05-14T07:00:00.000Z,** San Francisco Playhouse,,https://san-francisco.events/venue/san-francisco-playhouse/,https://san-francisco.events/venue/san-francisco-playhouse/,exa_fast
exa_https://san-francisco.events/venue/american-conservatory-theater/,American Conservatory Theater Events & Tickets 2025/2026,theatre,2025-05-15T07:00:00.000Z,2025-05-15T07:00:00.000Z,Bankhead Theater,,https://san-francisco.events/venue/american-conservatory-theater/,https://san-francisco.events/tickets/finding-nemo-jr/,exa_fast
exa_https://www.eventbrite.com/d/ca--san-francisco/acting-workshops/,"Discover Acting Workshops Events & Activities in San Francisco, CA | Eventbrite",theatre,2025-09-07T08:33:26.397Z,2025-09-07T08:33:26.397Z,Oakland,,https://www.eventbrite.com/d/ca--san-francisco/acting-workshops/,https://www.eventbrite.com/e/wealth-wine-workshop-the-sip-secure-the-bag-session-tickets-1335630238999?aff=ebdssbdestsearch,exa_fast
exa_https://www.eventbrite.com/e/devising-immersive-theater-craft-the-ensemble-audience-experience-tickets-1017428033637,"Devising Immersive Theater: Craft, The Ensemble, & Audience Experience",theatre,2025-09-07T08:33:26.397Z,2025-09-07T08:33:26.397Z,not listed on the page,,https://www.eventbrite.com/e/devising-immersive-theater-craft-the-ensemble-audience-experience-tickets-1017428033637,https://www.eventbrite.com/e/devising-immersive-theater-craft-the-ensemble-audience-experience-tickets-1221642508629?aff=erelexpmlt](https://www.eventbrite.com/e/devising-immersive-theater-craft-the-ensemble-audience-experience-tickets-1221642508629?aff=erelexpmlt,exa_fast
exa_https://allevents.in/san-francisco/destroyer/3200027958903700?slot=stvcvhqcczvhpcwawc,Destroyer,theatre,2025-09-25T07:00:00.000Z,2025-09-25T07:00:00.000Z,August Hall,,https://allevents.in/san-francisco/destroyer/3200027958903700?slot=stvcvhqcczvhpcwawc,https://allevents.in/san-francisco/destroyer/3200027958903700?slot=stvcvhqcczvhpcwawc,exa_fast
exa_https://www.eventbrite.com/d/ca--palo-alto/theater-plays/,"Discover Theater Plays Events & Activities in Palo Alto, CA | Eventbrite",theatre,2024-06-29T07:00:00.000Z,2024-06-29T07:00:00.000Z,listed on the Eventbrite page),,https://www.eventbrite.com/d/ca--palo-alto/theater-plays/,https://www.eventbrite.com/e/buildher-business-pitching-dreams-into-dollars-tickets-1330964373269](https://www.eventbrite.com/e/buildher-business-pitching-dreams-into-dollars-tickets-1330964373269,exa_fast
exa_https://dothebay.com/events/2025/5/8/dear-san-francisco-tickets,Dear San Francisco at Club Fugazi,theatre,2025-05-08T07:00:00.000Z,2025-05-08T07:00:00.000Z,Club Fugazi,,https://dothebay.com/events/2025/5/8/dear-san-francisco-tickets,https://dothebay.com/events/2025/5/8/dear-san-francisco-tickets,exa_fast
exa_https://allevents.in/san%20francisco/parade/2300026501751001?slot=2025-05-13%2011:30,Parade,theatre,2025-05-12T07:00:00.000Z,2025-05-12T07:00:00.000Z,** Curran Theatre,,https://allevents.in/san%20francisco/parade/2300026501751001?slot=2025-05-13%2011:30,https://allevents.in/san%20francisco/parade/2300026501751001?slot=2025-05-13%2011:30,exa_fast
exa_https://www.eventbrite.com/d/ca--oakland/theater-plays/,"Discover Theater Plays Events & Activities in Oakland, CA | Eventbrite",theatre,2025-09-07T08:33:26.397Z,2025-09-07T08:33:26.397Z,Victoria Manalo Draves Park,,https://www.eventbrite.com/d/ca--oakland/theater-plays/,https://www.eventbrite.com/e/soma-blooms-tickets-1352415383819?aff=ebdssbdestsearch](https://www.eventbrite.com/e/soma-blooms-tickets-1352415383819?aff=ebdssbdestsearch,exa_fast
exa_https://www.eventbrite.com/d/ca--san-francisco/storytelling/,"Discover Storytelling Events & Activities in San Francisco, CA | Eventbrite",theatre,2025-09-07T08:33:26.397Z,2025-09-07T08:33:26.397Z,address not provided)*,,https://www.eventbrite.com/d/ca--san-francisco/storytelling/,https://www.eventbrite.com/e/who-am-i-without-the-title-tickets-1320323937439](https://www.eventbrite.com/e/who-am-i-without-the-title-tickets-1320323937439,exa_fast
exa_https://allevents.in/san-francisco/8turn/3200027619929330,8Turn,theatre,2025-05-06T07:00:00.000Z,2025-05-06T07:00:00.000Z,Palace of Fine Arts Theatre,,https://allevents.in/san-francisco/8turn/3200027619929330,https://allevents.in/san-francisco/8turn/3200027619929330,exa_fast
exa_https://www.eventbrite.com/d/ca--berkeley/theater/,"Discover Theater Events & Activities in Berkeley, CA | Eventbrite",theatre,2025-09-07T08:33:26.397Z,2025-09-07T08:33:26.397Z,Joe Goode Annex,,https://www.eventbrite.com/d/ca--berkeley/theater/,https://www.eventbrite.com/e/devising-immersive-theater-craft-the-ensemble-audience-experience-tickets-1221642508629?aff=ebdssbdestsearch,exa_fast
exa_https://us.trip.com/events/5771431-2025-05-oakland-collection/,Popular Events in Oakland in May 2025(May Updated) | Trip.com,theatre,2025-05-19T07:00:00.000Z,2025-05-19T07:00:00.000Z,** Fox Theater,,https://us.trip.com/events/5771431-2025-05-oakland-collection/,https://us.trip.com/events/5771431-2025-05-oakland-collection/,exa_fast
exa_https://allevents.in/san%20francisco/suffs-san-francisco/3200027959290257,SUFFS - San Francisco,theatre,2025-10-22T07:00:00.000Z,2025-10-22T07:00:00.000Z,Orpheum Theatre - San Francisco,,https://allevents.in/san%20francisco/suffs-san-francisco/3200027959290257,https://allevents.in/san%20francisco/suffs-san-francisco/3200027959290257,exa_fast
exa_https://www.eventbrite.com/d/ca--san-francisco/events/,"San Francisco, Bay Area, Calendar & Tickets | Eventbrite",theatre,2024-09-15T07:00:00.000Z,2024-09-15T07:00:00.000Z,** Hyatt,,https://www.eventbrite.com/d/ca--san-francisco/events/,https://www.eventbrite.com/e/san-francisco-career-fair-tickets-698942474757?aff=ebdssbneighborhoodbrowse,exa_fast
exa_https://www.eventbrite.com/e/friends-2024-usa-tour-madarae-san-francisco-tickets-957443969687,&FRIENDS - 2024 USA TOUR - MADARAE SAN FRANCISCO,theatre,2025-09-07T08:33:26.397Z,2025-09-07T08:33:26.397Z,Madarae,,https://www.eventbrite.com/e/friends-2024-usa-tour-madarae-san-francisco-tickets-957443969687,https://www.eventbrite.com/e/friends-2024-usa-tour](https://www.eventbrite.com/e/friends-2024-usa-tour,exa_fast
exa_https://events.humanitix.com/josh-kornbluth-s-citizen-brain-in-san-francisco,"Josh Kornbluth's ""Citizen Brain"" in San Francisco",theatre,2024-09-28T07:00:00.000Z,2024-09-28T07:00:00.000Z,Pam & Phil's Lovely Backyard,,https://events.humanitix.com/josh-kornbluth-s-citizen-brain-in-san-francisco,https://events.humanitix.com/josh-kornbluth-s-citizen-brain-in-san-francisco,exa_fast
exa_https://www.eventbrite.com/d/ca--san-francisco/piano-fight/,"Discover Piano Fight Events & Activities in San Francisco, CA | Eventbrite",theatre,2025-09-07T08:33:26.397Z,2025-09-07T08:33:26.397Z,Alamo Square,,https://www.eventbrite.com/d/ca--san-francisco/piano-fight/,https://www.eventbrite.com/e/san-francisco-philharmonic-soiree-tickets-1531495406989](https://www.eventbrite.com/e/san-francisco-philharmonic-soiree-tickets-1531495406989,exa_fast
exa_https://www.meetup.com/startups-and-tech-events-in-san-francisco/events/309034354/,"Tech & Business Networking San Francisco, Mon, Sep 8, 2025, 7:00 PM   | Meetup",theatre,2025-09-08T07:00:00.000Z,2025-09-08T07:00:00.000Z,in San Francisco (specific address not provided),,https://www.meetup.com/startups-and-tech-events-in-san-francisco/events/309034354/,https://www.eventbrite.com/e/tech-business-networking-san-francisco-tickets-801776072817?aff=oddtdtcreator,exa_fast
exa_https://www.eventticketscenter.com/kims-convenience-san-francisco-10-04-2025/6683694/t,Kim's Convenience in San Francisco Tickets - 10/04/2025 2:00 PM,theatre,2025-10-04T07:00:00.000Z,2025-10-04T07:00:00.000Z,Toni Rembe Theater,,https://www.eventticketscenter.com/kims-convenience-san-francisco-10-04-2025/6683694/t,https://www.eventticketscenter.com/kims-convenienc,exa_fast
exa_https://www.eventsincalifornia.com/events/theatres/choir-choir-choir-the-curran-theatre-san-francisco-ca-oct-21-2025/,"Choir! Choir! Choir!, The Curran Theatre, San Francisco, CA | Oct 21, 2025",theatre,2025-10-21T07:00:00.000Z,2025-10-21T07:00:00.000Z,The Curran Theatre,,https://www.eventsincalifornia.com/events/theatres/choir-choir-choir-the-curran-theatre-san-francisco-ca-oct-21-2025/,https://www.eventsincalifornia.com/events/theatres/choir-choir-choir-the-curran-theatre-san-francisco-ca-oct-21-2025/,exa_fast
exa_https://www.eventbrite.pt/d/ca--san-francisco/events/,"São Francisco, Estados Unidos Eventos, calendário e bilhetes| Eventbrite",theatre,2025-09-07T08:33:26.397Z,2025-09-07T08:33:26.397Z,** China Basin,,https://www.eventbrite.pt/d/ca--san-francisco/events/,https://www.eventbrite.com/e/ec-council-executive-yacht-cocktail-reception-tickets-1079459344959](https://www.eventbrite.com/e/ec-council-executive-yacht-cocktail-reception-tickets-1079459344959,exa_fast
exa_https://www.eventbrite.com/e/sfs-women-of-color-comedy-night-2024-the-function-tickets-1012360325987?aff=ebdssbcategorybrowse,SF's Women of Color Comedy Night 2024 (The Function),theatre,2025-09-07T08:33:26.397Z,2025-09-07T08:33:26.397Z,The Function SF,,https://www.eventbrite.com/e/sfs-women-of-color-comedy-night-2024-the-function-tickets-1012360325987?aff=ebdssbcategorybrowse,https://www.eventbrite.com/e/sfs-women-of-color-co](https://www.eventbrite.com/e/sfs-women-of-color-co,exa_fast
exa_https://www.eventbrite.com/d/ca--walnut-creek/theater-plays/,"Discover Theater Plays Events & Activities in Walnut Creek, CA | Eventbrite",theatre,2025-09-07T08:33:26.397Z,2025-09-07T08:33:26.397Z,Young Performers Theatre,,https://www.eventbrite.com/d/ca--walnut-creek/theater-plays/,https://www.eventbrite.com/e/performance-theatre-workshop-session-1-tickets-1146500577089?aff=ebdssbdestsearch,exa_fast
exa_https://us.trip.com/events/6765529-2025-san-francisco-fashion-design-collection/,Fashion Design Events in San Francisco 2025: Latest Calendar & Tickets(May Updated) | Trip.com,theatre,2025-05-30T07:00:00.000Z,2025-05-30T07:00:00.000Z,African American Art & Culture Complex,,https://us.trip.com/events/6765529-2025-san-francisco-fashion-design-collection/,https://us.trip.com/events/6765529-2025-san-francisco-fashion-design-collection/,exa_fast
exa_https://www.eventticketscenter.com/toni-rembe-theater-san-francisco-tickets/596981/e,Toni Rembe Theater Shows,theatre,2025-04-30T07:00:00.000Z,2025-04-30T07:00:00.000Z,** Geary Theatre,,https://www.eventticketscenter.com/toni-rembe-theater-san-francisco-tickets/596981/e,https://www.eventticketscenter.com/two-trains-running-san-francisco-04-30-2025/6683723/t,exa_fast
exa_https://www.dnalounge.com/calendar/2025/09-21a.html?fbclid=IwAR2HAZmC5ZGHmqc7csmL_tyfS94cMw-F2PQPUCL_NmyrX3eWdtmHtzflHCY,"DNA Lounge: Hubba Hubba Revue: 19th Anniversary, 21 Sep 2025 (Sun)",theatre,2025-09-21T07:00:00.000Z,2025-09-21T07:00:00.000Z,DNA Lounge,,https://www.dnalounge.com/calendar/2025/09-21a.html?fbclid=IwAR2HAZmC5ZGHmqc7csmL_tyfS94cMw-F2PQPUCL_NmyrX3eWdtmHtzflHCY,https://www.dnalounge.com/calendar/2025/09-21a.html?fbclid=IwAR2HAZmC5ZGHmqc7csmL_tyfS94cMw-F2PQPUCL_NmyrX3eWdtmHtzflHCY,exa_fast
exa_https://www.eventbrite.co.uk/d/ca--san-francisco--western-addition/arts--attractions/,"Best Arts Attraction in Western Addition, San Francisco - Events & Activities | Eventbrite",theatre,2024-05-25T07:00:00.000Z,2024-05-25T07:00:00.000Z,Montclair Presbyterian,,https://www.eventbrite.co.uk/d/ca--san-francisco--western-addition/arts--attractions/,https://www.eventbrite.com/e/improv-jam-in-person-registration-1080971688419?aff=ebdssbdestsearch](https://www.eventbrite.com/e/improv-jam-in-person-registration-1080971688419?aff=ebdssbdestsearch,exa_fast
exa_https://us.trip.com/events/6761938-2025-san-francisco-family-events-collection/,Family Events Events in San Francisco 2025: Latest Calendar & Tickets(May Updated) | Trip.com,theatre,2025-10-01T07:00:00.000Z,2025-10-01T07:00:00.000Z,** Children's Council,,https://us.trip.com/events/6761938-2025-san-francisco-family-events-collection/,https://us.trip.com/events/6761938-2025-san-francisco-family-events-collection/,exa_fast
exa_https://www.purplepass.com/events/312756-bay-area-playback-theater%3A-deep-improv%3A-%E2%80%98stories-o-may-4th-2025,"Bay Area Playback Theater: Deep Improv - ""Stories of Kindness""",theatre,2025-09-07T08:33:26.397Z,2025-09-07T08:33:26.397Z,in the Bay Area (please verify via the provided registration link),,https://www.purplepass.com/events/312756-bay-area-playback-theater%3A-deep-improv%3A-%E2%80%98stories-o-may-4th-2025,https://www.purplepass.com/events/312756-bay-area-playback-theater%3A-deep-improv%3A-%E2%80%98stories-o-may-4th-2025,exa_fast
serper_broadwaysf___official_ticketing_site_of_golden_gate__orpheum__and____,"BroadwaySF | Official Ticketing Site of Golden Gate, Orpheum, and ...",theatre,2025-09-09T07:00:00.000Z,2025-09-09T07:00:00.000Z,Curran Theatre,,https://www.broadwaysf.com/,,serper_api
serper_broadway_shows_in_san_francisco_ca_2025_26,Broadway Shows in San Francisco CA 2025/26,theatre,2025-09-07T08:33:23.900Z,2025-09-07T08:33:23.900Z,Orpheum Theatre,,https://www.san-francisco-theater.com/shows/broadway,,serper_api
serper_sf_theater_shows__broadway_plays___musicals_2025_2026,"SF Theater Shows, Broadway Plays & Musicals 2025/2026",theatre,2025-09-07T08:33:23.900Z,2025-09-07T08:33:23.900Z,SF Theater,,https://san-francisco.events/shows/,,serper_api
serper_san_francisco_theater__broadway_shows__musicals__plays__concerts____,"San Francisco Theater: Broadway Shows, Musicals, Plays, Concerts ...",theatre,2025-09-13T07:00:00.000Z,2025-09-13T07:00:00.000Z,San Francisco Theater,,https://www.san-francisco-theater.com/,,serper_api
serper_presidio_theatre_shows_2025_2026_season,Presidio Theatre Shows 2025–2026 Season,theatre,2025-09-07T08:33:23.900Z,2025-09-07T08:33:23.900Z,Presidio Theatre,,https://www.presidiotheatre.org/shows,,serper_api
serper_calendar_what_s_playing___theatre_bay_area,Calendar What's Playing - Theatre Bay Area,theatre,2025-09-07T08:33:23.900Z,2025-09-07T08:33:23.900Z,Calendar What's Playing - Theatre,,https://members.theatrebayarea.org/whatsplaying,,serper_api
serper_san_francisco_playhouse___official_site,San Francisco Playhouse - Official Site,theatre,2025-07-03T07:00:00.000Z,2025-07-03T07:00:00.000Z,See Event Page,,https://www.sfplayhouse.org/sfph/,,serper_api
serper_act___san_francisco___american_conservatory_theater,ACT - San Francisco - American Conservatory Theater,theatre,2025-09-07T08:33:23.900Z,2025-09-07T08:33:23.900Z,ACT - San Francisco - American Conservatory Theater,,https://www.act-sf.org/whats-on/,,serper_api
serper_upcoming_events___theatre_tickets___san_francisco__california,"Upcoming Events & Theatre Tickets | San Francisco, California",theatre,2025-09-20T07:00:00.000Z,2025-09-20T07:00:00.000Z,Upcoming Events & Theatre,,https://www.goldengatetheatresf.com/events/,,serper_api
serper_bay_area_theater_guide__broadway__shows__and_musicals_to_see____,"Bay Area Theater Guide: Broadway, Shows, And Musicals To See ...",theatre,2025-07-08T07:00:00.000Z,2025-07-08T07:00:00.000Z,Bay Area Theater,,https://secretsanfrancisco.com/bay-area-theater/,,serper_api
serper_events___the_warfield,Events | The Warfield,theatre,2025-09-07T08:33:23.900Z,2025-09-07T08:33:23.900Z,See Event Page,,https://www.thewarfieldtheatre.com/events,,serper_api
serper_club_fugazi___home_of__dear_san_francisco___cirque_shows__live____,"Club Fugazi - Home of ""Dear San Francisco,"" Cirque Shows, Live ...",theatre,2025-09-12T07:00:00.000Z,2025-09-12T07:00:00.000Z,See Event Page,,https://www.clubfugazisf.com/,,serper_api
serper_upcoming_performances___herbst_theatre___city_box_office,Upcoming Performances @ Herbst Theatre - City Box Office,theatre,2025-09-13T07:00:00.000Z,2025-09-13T07:00:00.000Z,Herbst Theatre,,https://www.cityboxoffice.com/performancelisting.asp?venuename=Herbst+Theatre&venue=299,,serper_api
serper_the_phantom_of_the_opera___official_box_office___broadwaysf,The Phantom of the Opera | Official Box Office | BroadwaySF,theatre,2025-09-07T08:33:23.900Z,2025-09-07T08:33:23.900Z,See Event Page,,https://www.broadwaysf.com/events/the-phantom-of-the-opera/,,serper_api
serper_broadway_shows_in_san_francisco___2025_2026_season,Broadway Shows in San Francisco | 2025/2026 Season,theatre,2025-09-07T08:33:23.900Z,2025-09-07T08:33:23.900Z,See Event Page,,https://san-francisco.events/broadway/,,serper_api
serper_bay_area_theatre_week_2025,Bay Area Theatre Week 2025,theatre,2025-09-12T07:00:00.000Z,2025-09-12T07:00:00.000Z,Bay Area Theatre,,https://www.theatrebayarea.org/batw25/,,serper_api
serper_american_conservatory_theater__homepage,American Conservatory Theater: Homepage,theatre,2025-09-02T07:00:00.000Z,2025-09-02T07:00:00.000Z,American Conservatory Theater,,https://www.act-sf.org/,,serper_api
serper_musicals_in_san_francisco_ca_2025_26,Musicals in San Francisco CA 2025/26,theatre,2025-09-07T08:33:23.900Z,2025-09-07T08:33:23.900Z,snobbery and love is a firm favorite in theater,,https://www.san-francisco-theater.com/shows/musical,,serper_api
serper_london_shows_playing_in_2025___explore_our_comprehensive____,London Shows Playing in 2025 | Explore Our Comprehensive ...,theatre,2025-09-20T07:00:00.000Z,2025-09-20T07:00:00.000Z,Lyric Theatre,,https://www.londonboxoffice.co.uk/all-london-shows/2025,,serper_api
exa_https://www.eventticketscenter.com/autechre-san-francisco-tickets/1127526/e,Autechre San Francisco,music,2025-10-09T07:00:00.000Z,2025-10-09T07:00:00.000Z,with excellent acoustics and an intimate setting,,https://www.eventticketscenter.com/autechre-san-francisco-tickets/1127526/e,https://www.eventticketscenter.com/autechre-san-francisco-10-09-2025/7011380/t,exa_fast
exa_https://allevents.in/san%20francisco/jenny-hval-at-the-independent/2400028040335749,Jenny Hval at The Independent,music,2025-09-06T07:00:00.000Z,2025-09-06T07:00:00.000Z,known for hosting notable performances,,https://allevents.in/san%20francisco/jenny-hval-at-the-independent/2400028040335749,https://allevents.in/san%20francisco/jenny-hval-at-the-independent/2400028040335749,exa_fast
exa_https://allevents.in/san-francisco/cristoph-in-san-francisco/3300028591164216,Cristoph in San Francisco,music,2025-09-12T07:00:00.000Z,2025-09-12T07:00:00.000Z,in San Francisco on September 12,,https://allevents.in/san-francisco/cristoph-in-san-francisco/3300028591164216,https://allevents.in/san-francisco/cristoph-in-san-francisco/3300028591164216,exa_fast
exa_https://www.firstbigweekend.com/gig/saturday-september-6th-2025-the-warfield/,"Saturday, September 6th, 2025 - The Warfield - *",music,2025-09-06T07:00:00.000Z,2025-09-06T07:00:00.000Z,The Warfield,,https://www.firstbigweekend.com/gig/saturday-september-6th-2025-the-warfield/,https://www.bandsintown.com/t/107114019?&app_id=umg_island_sportsteam&came_from=267&utm_medium=api&utm_source=public_api&utm_campaign=ticket&affil_code=umg_uk,exa_fast
exa_https://www.boxofficeticketsales.com/7011380/autechre-tickets-thu-10-9-2025-the-regency-ballroom,"Autechre Tickets San Francisco, CA 10/9/2025 8:00PM | The Regency Ballroom",music,2025-10-09T07:00:00.000Z,2025-10-09T07:00:00.000Z,is located at 1300 Van Ness Ave,,https://www.boxofficeticketsales.com/7011380/autechre-tickets-thu-10-9-2025-the-regency-ballroom,https://www.boxofficeticketsales.com/7011380/autec](https://www.boxofficeticketsales.com/7011380/autec,exa_fast
exa_https://evvntly.com/event/ev-64345ea33d815a301642891ea,"DABEULL LIVE BAND | San Francisco, CA | Friday September 19th 2025 8:00 PM | Evvntly",music,2025-09-19T07:00:00.000Z,2025-09-19T07:00:00.000Z,The Regency Ballroom,,https://evvntly.com/event/ev-64345ea33d815a301642891ea,https://evvntly.com/event/ev-64345ea33d815a301642891ea,exa_fast
exa_https://dothebay.com/events/2025/3/9/san-francisco-symphony-youth-orchestra-tickets,San Francisco Symphony Youth Orchestra at Davies Symphony Hall,music,2025-03-09T08:00:00.000Z,2025-03-09T08:00:00.000Z,Davies Symphony Hall,,https://dothebay.com/events/2025/3/9/san-francisco-symphony-youth-orchestra-tickets,https://dothebay.com/events/2025/3/9/san-francisco-symphony-youth-orchestra-tickets,exa_fast
exa_https://www.eventbrite.com/d/ca--san-francisco/events/,"San Francisco, Bay Area, Calendar & Tickets | Eventbrite",music,2024-09-15T07:00:00.000Z,2024-09-15T07:00:00.000Z,** Hyatt,,https://www.eventbrite.com/d/ca--san-francisco/events/,https://www.eventbrite.com/e/san-francisco-career-fair-tickets-698942474757?aff=ebdssbneighborhoodbrowse,exa_fast
